dia;mes;ano;valor
6;9;1948;6.4
7;9;1948;4.9
8;9;1948;2.5
9;9;1948;3.5
10;9;1948;5.3
11;9;1948;15.7
12;9;1948;18.8
13;9;1948;16.2
14;9;1948;13.5
15;9;1948;13.1
16;9;1948;15.2
17;9;1948;16.6
18;9;1948;19.7
19;9;1948;16.8
20;9;1948;18.1
21;9;1948;18.4
22;9;1948;21.9
23;9;1948;15.5
24;9;1948;20.0
25;9;1948;23.7
26;9;1948;18.9
27;9;1948;20.3
28;9;1948;23.5
29;9;1948;19.0
30;9;1948;9.3
1;10;1948;10.2
2;10;1948;7.3
3;10;1948;15.9
4;10;1948;16.8
5;10;1948;22.4
6;10;1948;22.1
7;10;1948;21.0
8;10;1948;13.6
9;10;1948;11.8
10;10;1948;21.5
11;10;1948;10.6
12;10;1948;15.9
13;10;1948;20.3
14;10;1948;23.2
15;10;1948;15.4
16;10;1948;9.7
17;10;1948;8.2
18;10;1948;22.3
19;10;1948;22.9
20;10;1948;20.8
21;10;1948;17.0
22;10;1948;21.5
23;10;1948;21.4
24;10;1948;6.7
25;10;1948;9.3
26;10;1948;9.8
27;10;1948;16.7
28;10;1948;19.2
29;10;1948;21.4
30;10;1948;20.7
31;10;1948;17.6
1;11;1948;10.5
2;11;1948;16.3
3;11;1948;17.3
4;11;1948;17.3
5;11;1948;16.8
6;11;1948;14.6
7;11;1948;11.5
8;11;1948;19.6
9;11;1948;12.8
10;11;1948;16.7
11;11;1948;18.3
12;11;1948;14.8
13;11;1948;16.1
14;11;1948;10.6
15;11;1948;7.6
16;11;1948;8.9
17;11;1948;11.8
18;11;1948;6.8
19;11;1948;12.6
20;11;1948;19.7
21;11;1948;21.9
22;11;1948;21.6
23;11;1948;23.5
24;11;1948;14.3
25;11;1948;10.2
26;11;1948;10.3
27;11;1948;14.3
28;11;1948;16.5
29;11;1948;24.5
30;11;1948;10.3
1;12;1948;9.9
2;12;1948;10.9
3;12;1948;15.7
4;12;1948;16.8
5;12;1948;16.8
6;12;1948;20.9
7;12;1948;16.2
8;12;1948;16.8
9;12;1948;19.5
10;12;1948;7.8
11;12;1948;18.7
12;12;1948;16.2
13;12;1948;29.0
14;12;1948;29.6
15;12;1948;19.2
16;12;1948;12.0
17;12;1948;6.4
18;12;1948;12.9
19;12;1948;15.9
20;12;1948;14.2
21;12;1948;22.1
22;12;1948;22.9
23;12;1948;25.3
24;12;1948;23.2
25;12;1948;19.4
26;12;1948;23.7
27;12;1948;24.4
28;12;1948;26.7
29;12;1948;29.0
30;12;1948;24.2
31;12;1948;24.9
1;1;1949;23.9
2;1;1949;24.7
3;1;1949;19.3
4;1;1949;22.2
5;1;1949;18.0
6;1;1949;11.2
7;1;1949;20.0
8;1;1949;23.9
9;1;1949;28.8
10;1;1949;29.9
11;1;1949;29.4
12;1;1949;27.9
13;1;1949;26.4
14;1;1949;24.6
15;1;1949;27.3
16;1;1949;24.4
17;1;1949;15.8
18;1;1949;23.4
19;1;1949;22.4
20;1;1949;19.9
21;1;1949;12.1
22;1;1949;7.1
23;1;1949;5.2
24;1;1949;18.5
25;1;1949;25.4
26;1;1949;26.6
27;1;1949;25.9
28;1;1949;21.9
29;1;1949;11.5
30;1;1949;15.2
31;1;1949;13.4
1;2;1949;6.2
2;2;1949;7.9
3;2;1949;9.9
4;2;1949;8.7
5;2;1949;19.9
6;2;1949;17.8
7;2;1949;17.7
8;2;1949;15.7
9;2;1949;15.3
10;2;1949;18.1
11;2;1949;15.9
12;2;1949;13.2
13;2;1949;18.1
14;2;1949;14.4
15;2;1949;8.7
16;2;1949;15.8
17;2;1949;23.0
18;2;1949;23.5
19;2;1949;16.5
20;2;1949;12.9
21;2;1949;11.3
22;2;1949;14.5
23;2;1949;23.2
24;2;1949;26.2
25;2;1949;20.5
26;2;1949;21.1
27;2;1949;24.5
28;2;1949;21.4
1;3;1949;16.9
2;3;1949;21.8
3;3;1949;22.6
4;3;1949;18.6
5;3;1949;22.5
6;3;1949;22.0
7;3;1949;21.8
8;3;1949;19.6
9;3;1949;18.0
10;3;1949;20.2
11;3;1949;6.8
12;3;1949;17.6
13;3;1949;21.7
14;3;1949;19.5
15;3;1949;20.2
16;3;1949;20.9
17;3;1949;17.1
18;3;1949;16.4
19;3;1949;16.9
20;3;1949;14.6
21;3;1949;19.0
22;3;1949;14.3
23;3;1949;13.3
24;3;1949;11.2
25;3;1949;15.9
26;3;1949;22.3
27;3;1949;19.3
28;3;1949;7.5
29;3;1949;5.7
30;3;1949;6.0
31;3;1949;13.1
1;4;1949;19.4
2;4;1949;11.2
3;4;1949;8.0
4;4;1949;8.2
5;4;1949;11.3
6;4;1949;14.8
7;4;1949;15.0
8;4;1949;10.9
9;4;1949;13.6
10;4;1949;17.8
11;4;1949;9.9
12;4;1949;17.2
13;4;1949;12.4
14;4;1949;13.3
15;4;1949;13.9
16;4;1949;8.5
17;4;1949;10.8
18;4;1949;13.9
19;4;1949;13.4
20;4;1949;14.6
21;4;1949;13.6
22;4;1949;18.2
23;4;1949;17.1
24;4;1949;17.7
25;4;1949;15.7
26;4;1949;14.3
27;4;1949;10.5
28;4;1949;7.2
29;4;1949;7.0
30;4;1949;6.7
1;5;1949;6.7
2;5;1949;16.7
3;5;1949;11.5
4;5;1949;15.0
5;5;1949;15.2
6;5;1949;7.3
7;5;1949;5.9
8;5;1949;11.2
9;5;1949;15.2
10;5;1949;15.8
11;5;1949;15.1
12;5;1949;7.7
13;5;1949;14.1
14;5;1949;15.0
15;5;1949;13.6
16;5;1949;11.6
17;5;1949;15.9
18;5;1949;9.4
19;5;1949;7.9
20;5;1949;5.2
21;5;1949;10.3
22;5;1949;15.0
23;5;1949;9.0
24;5;1949;11.2
25;5;1949;5.9
26;5;1949;7.4
27;5;1949;9.8
28;5;1949;12.1
29;5;1949;12.0
30;5;1949;6.0
31;5;1949;7.3
1;6;1949;7.2
2;6;1949;11.4
3;6;1949;11.8
4;6;1949;8.3
5;6;1949;11.1
6;6;1949;10.5
7;6;1949;9.0
8;6;1949;10.5
9;6;1949;12.0
10;6;1949;9.4
11;6;1949;10.5
12;6;1949;12.1
13;6;1949;8.9
14;6;1949;6.4
15;6;1949;6.1
16;6;1949;4.0
17;6;1949;10.4
18;6;1949;9.3
19;6;1949;12.9
20;6;1949;8.2
21;6;1949;9.2
22;6;1949;5.7
23;6;1949;7.5
24;6;1949;11.3
25;6;1949;13.6
26;6;1949;7.2
27;6;1949;3.5
28;6;1949;5.6
29;6;1949;8.6
30;6;1949;10.6
1;7;1949;11.8
2;7;1949;6.3
3;7;1949;9.1
4;7;1949;8.1
5;7;1949;10.6
6;7;1949;14.8
7;7;1949;14.8
8;7;1949;12.6
9;7;1949;8.1
10;7;1949;5.5
11;7;1949;9.4
12;7;1949;10.6
13;7;1949;13.1
14;7;1949;15.2
15;7;1949;14.7
16;7;1949;11.3
17;7;1949;13.0
18;7;1949;5.6
19;7;1949;5.7
20;7;1949;8.8
21;7;1949;5.5
22;7;1949;10.4
23;7;1949;11.6
24;7;1949;12.2
25;7;1949;8.5
26;7;1949;8.2
27;7;1949;12.5
28;7;1949;5.9
29;7;1949;6.9
30;7;1949;7.0
31;7;1949;8.0
1;8;1949;5.7
2;8;1949;15.4
3;8;1949;14.5
4;8;1949;10.9
5;8;1949;12.3
6;8;1949;16.3
7;8;1949;11.8
8;8;1949;10.8
9;8;1949;13.6
10;8;1949;15.1
11;8;1949;15.2
12;8;1949;17.8
13;8;1949;14.0
14;8;1949;11.6
15;8;1949;14.6
16;8;1949;17.1
17;8;1949;7.0
18;8;1949;8.1
19;8;1949;11.5
20;8;1949;15.7
21;8;1949;14.8
22;8;1949;18.8
23;8;1949;17.9
24;8;1949;16.4
25;8;1949;19.2
26;8;1949;12.7
27;8;1949;15.7
28;8;1949;19.4
29;8;1949;13.1
30;8;1949;12.6
31;8;1949;11.7
1;9;1949;7.0
2;9;1949;18.7
3;9;1949;16.7
4;9;1949;17.7
5;9;1949;19.6
6;9;1949;12.9
7;9;1949;14.5
8;9;1949;20.0
9;9;1949;11.4
10;9;1949;10.4
11;9;1949;14.5
12;9;1949;20.5
13;9;1949;7.1
14;9;1949;23.5
15;9;1949;20.5
16;9;1949;14.2
17;9;1949;7.7
18;9;1949;8.4
19;9;1949;15.1
20;9;1949;18.9
21;9;1949;21.9
22;9;1949;23.2
23;9;1949;17.5
24;9;1949;14.0
25;9;1949;20.7
26;9;1949;20.5
27;9;1949;16.2
28;9;1949;13.0
29;9;1949;5.3
30;9;1949;13.5
1;10;1949;8.4
2;10;1949;17.8
3;10;1949;17.8
4;10;1949;7.0
5;10;1949;12.3
6;10;1949;15.9
7;10;1949;18.1
8;10;1949;8.0
9;10;1949;5.0
10;10;1949;6.2
11;10;1949;8.2
12;10;1949;12.4
13;10;1949;20.7
14;10;1949;11.6
15;10;1949;18.7
16;10;1949;18.6
17;10;1949;6.7
18;10;1949;10.7
19;10;1949;18.4
20;10;1949;7.9
21;10;1949;10.2
22;10;1949;13.5
23;10;1949;11.2
24;10;1949;10.3
25;10;1949;7.6
26;10;1949;19.2
27;10;1949;17.3
28;10;1949;8.1
29;10;1949;11.0
30;10;1949;17.3
31;10;1949;11.7
1;11;1949;9.2
2;11;1949;13.3
3;11;1949;21.4
4;11;1949;26.3
5;11;1949;26.0
6;11;1949;15.2
7;11;1949;18.0
8;11;1949;16.7
9;11;1949;22.9
10;11;1949;25.4
11;11;1949;9.1
12;11;1949;14.4
13;11;1949;17.1
14;11;1949;16.2
15;11;1949;17.6
16;11;1949;19.8
17;11;1949;25.7
18;11;1949;24.9
19;11;1949;20.3
20;11;1949;19.1
21;11;1949;25.5
22;11;1949;25.7
23;11;1949;24.9
24;11;1949;26.2
25;11;1949;12.6
26;11;1949;14.1
27;11;1949;18.7
28;11;1949;23.2
29;11;1949;11.0
30;11;1949;10.2
1;12;1949;10.7
2;12;1949;15.3
3;12;1949;13.2
4;12;1949;18.3
5;12;1949;17.0
6;12;1949;16.3
7;12;1949;13.0
8;12;1949;14.1
9;12;1949;16.3
10;12;1949;14.0
11;12;1949;14.9
12;12;1949;15.0
13;12;1949;10.7
14;12;1949;17.7
15;12;1949;27.9
16;12;1949;26.3
17;12;1949;28.0
18;12;1949;27.0
19;12;1949;26.3
20;12;1949;28.7
21;12;1949;14.3
22;12;1949;9.4
23;12;1949;22.7
24;12;1949;27.1
25;12;1949;20.6
26;12;1949;24.5
27;12;1949;25.4
28;12;1949;23.9
29;12;1949;24.0
30;12;1949;27.8
31;12;1949;23.2
1;1;1950;10.1
2;1;1950;14.9
3;1;1950;16.6
4;1;1950;21.5
5;1;1950;20.6
6;1;1950;17.6
7;1;1950;21.0
8;1;1950;20.5
9;1;1950;25.2
10;1;1950;21.5
11;1;1950;20.6
12;1;1950;12.1
13;1;1950;21.1
14;1;1950;14.0
15;1;1950;22.4
16;1;1950;20.1
17;1;1950;18.3
18;1;1950;13.3
19;1;1950;14.9
20;1;1950;25.0
21;1;1950;21.6
22;1;1950;13.2
23;1;1950;21.8
24;1;1950;16.8
25;1;1950;16.6
26;1;1950;23.2
27;1;1950;12.5
28;1;1950;20.8
29;1;1950;11.1
30;1;1950;13.6
31;1;1950;15.8
1;2;1950;15.1
2;2;1950;13.1
3;2;1950;13.3
4;2;1950;16.3
5;2;1950;16.5
6;2;1950;15.4
7;2;1950;15.3
8;2;1950;13.3
9;2;1950;17.8
10;2;1950;19.9
11;2;1950;18.7
12;2;1950;12.7
13;2;1950;11.6
14;2;1950;12.4
15;2;1950;10.8
16;2;1950;22.6
17;2;1950;24.3
18;2;1950;18.7
19;2;1950;14.4
20;2;1950;15.7
21;2;1950;8.6
22;2;1950;23.5
23;2;1950;21.6
24;2;1950;22.4
25;2;1950;24.2
26;2;1950;19.6
27;2;1950;7.8
28;2;1950;12.7
1;3;1950;20.0
2;3;1950;21.5
3;3;1950;23.7
4;3;1950;23.9
5;3;1950;12.7
6;3;1950;20.6
7;3;1950;24.3
8;3;1950;22.0
9;3;1950;18.0
10;3;1950;19.1
11;3;1950;21.8
12;3;1950;21.5
13;3;1950;23.1
14;3;1950;22.8
15;3;1950;17.0
16;3;1950;16.5
17;3;1950;18.7
18;3;1950;18.2
19;3;1950;8.8
20;3;1950;14.4
21;3;1950;6.8
22;3;1950;13.6
23;3;1950;16.9
24;3;1950;15.2
25;3;1950;17.9
26;3;1950;7.9
27;3;1950;16.0
28;3;1950;7.2
29;3;1950;10.0
30;3;1950;10.5
31;3;1950;11.0
1;4;1950;16.4
2;4;1950;10.8
3;4;1950;19.7
4;4;1950;15.6
5;4;1950;11.0
6;4;1950;14.1
7;4;1950;13.9
8;4;1950;14.5
9;4;1950;13.1
10;4;1950;16.6
11;4;1950;10.2
12;4;1950;9.3
13;4;1950;7.2
14;4;1950;6.0
15;4;1950;10.7
16;4;1950;8.5
17;4;1950;11.4
18;4;1950;13.1
19;4;1950;11.7
20;4;1950;9.3
21;4;1950;13.1
22;4;1950;6.2
23;4;1950;5.7
24;4;1950;12.3
25;4;1950;12.2
26;4;1950;7.1
27;4;1950;5.9
28;4;1950;9.5
29;4;1950;11.2
30;4;1950;10.6
1;5;1950;10.5
2;5;1950;5.2
3;5;1950;5.7
4;5;1950;6.5
5;5;1950;9.8
6;5;1950;5.6
7;5;1950;15.7
8;5;1950;17.5
9;5;1950;16.3
10;5;1950;11.7
11;5;1950;5.2
12;5;1950;7.8
13;5;1950;2.9
14;5;1950;15.1
15;5;1950;10.4
16;5;1950;15.0
17;5;1950;13.3
18;5;1950;7.7
19;5;1950;13.2
20;5;1950;14.4
21;5;1950;14.8
22;5;1950;15.6
23;5;1950;15.5
24;5;1950;7.6
25;5;1950;6.7
26;5;1950;6.6
27;5;1950;10.2
28;5;1950;13.4
29;5;1950;13.5
30;5;1950;8.5
31;5;1950;12.1
1;6;1950;10.5
2;6;1950;12.8
3;6;1950;7.2
4;6;1950;11.0
5;6;1950;8.7
6;6;1950;9.4
7;6;1950;5.2
8;6;1950;6.5
9;6;1950;9.4
10;6;1950;4.6
11;6;1950;12.9
12;6;1950;13.8
13;6;1950;8.1
14;6;1950;7.0
15;6;1950;5.9
16;6;1950;11.3
17;6;1950;10.1
18;6;1950;11.5
19;6;1950;7.9
20;6;1950;13.1
21;6;1950;13.2
22;6;1950;14.4
23;6;1950;14.2
24;6;1950;4.1
25;6;1950;5.8
26;6;1950;12.1
27;6;1950;15.4
28;6;1950;15.5
29;6;1950;13.7
30;6;1950;11.1
1;7;1950;12.1
2;7;1950;10.7
3;7;1950;10.3
4;7;1950;12.5
5;7;1950;11.8
6;7;1950;6.4
7;7;1950;7.0
8;7;1950;10.0
9;7;1950;10.4
10;7;1950;10.0
11;7;1950;10.6
12;7;1950;13.3
13;7;1950;14.5
14;7;1950;12.7
15;7;1950;12.0
16;7;1950;15.3
17;7;1950;12.9
18;7;1950;11.7
19;7;1950;6.1
20;7;1950;5.8
21;7;1950;7.6
22;7;1950;9.0
23;7;1950;9.5
24;7;1950;9.8
25;7;1950;14.4
26;7;1950;11.9
27;7;1950;12.0
28;7;1950;5.3
29;7;1950;15.5
30;7;1950;17.2
31;7;1950;13.3
1;8;1950;8.7
2;8;1950;5.6
3;8;1950;5.6
4;8;1950;11.6
5;8;1950;15.1
6;8;1950;11.9
7;8;1950;10.8
8;8;1950;11.2
9;8;1950;11.2
10;8;1950;11.3
11;8;1950;16.4
12;8;1950;17.0
13;8;1950;14.9
14;8;1950;18.2
15;8;1950;16.8
16;8;1950;7.9
17;8;1950;11.0
18;8;1950;9.0
19;8;1950;10.0
20;8;1950;11.5
21;8;1950;16.8
22;8;1950;18.2
23;8;1950;18.3
24;8;1950;11.3
25;8;1950;11.9
26;8;1950;20.4
27;8;1950;20.3
28;8;1950;10.7
29;8;1950;13.4
30;8;1950;13.9
31;8;1950;14.8
1;9;1950;9.6
2;9;1950;14.6
3;9;1950;16.1
4;9;1950;15.6
5;9;1950;12.2
6;9;1950;5.3
7;9;1950;17.8
8;9;1950;6.5
9;9;1950;6.0
10;9;1950;13.8
11;9;1950;5.9
12;9;1950;8.9
13;9;1950;13.2
14;9;1950;13.1
15;9;1950;13.8
16;9;1950;5.6
17;9;1950;8.8
18;9;1950;6.8
19;9;1950;10.9
20;9;1950;18.7
21;9;1950;10.6
22;9;1950;10.6
23;9;1950;12.1
24;9;1950;15.6
25;9;1950;17.8
26;9;1950;21.2
27;9;1950;22.9
28;9;1950;23.7
29;9;1950;23.7
30;9;1950;11.5
1;10;1950;13.2
2;10;1950;10.7
3;10;1950;13.0
4;10;1950;15.7
5;10;1950;17.1
6;10;1950;22.3
7;10;1950;23.5
8;10;1950;15.7
9;10;1950;16.1
10;10;1950;15.5
11;10;1950;14.3
12;10;1950;14.6
13;10;1950;15.3
14;10;1950;20.4
15;10;1950;17.7
16;10;1950;10.3
17;10;1950;15.4
18;10;1950;18.9
19;10;1950;19.0
20;10;1950;17.9
21;10;1950;10.6
22;10;1950;10.8
23;10;1950;8.2
24;10;1950;14.4
25;10;1950;25.2
26;10;1950;21.1
27;10;1950;23.1
28;10;1950;15.9
29;10;1950;8.6
30;10;1950;8.0
31;10;1950;8.6
1;11;1950;7.9
2;11;1950;5.9
3;11;1950;12.1
4;11;1950;14.9
5;11;1950;19.6
6;11;1950;23.2
7;11;1950;12.0
8;11;1950;17.9
9;11;1950;17.3
10;11;1950;19.9
11;11;1950;10.3
12;11;1950;8.6
13;11;1950;12.0
14;11;1950;16.6
15;11;1950;16.9
16;11;1950;17.0
17;11;1950;25.3
18;11;1950;23.5
19;11;1950;23.5
20;11;1950;10.3
21;11;1950;16.1
22;11;1950;22.4
23;11;1950;13.1
24;11;1950;15.7
25;11;1950;22.3
26;11;1950;18.3
27;11;1950;10.6
28;11;1950;11.5
29;11;1950;8.8
30;11;1950;12.6
1;12;1950;13.5
2;12;1950;17.1
3;12;1950;17.9
4;12;1950;21.0
5;12;1950;17.3
6;12;1950;12.7
7;12;1950;7.2
8;12;1950;13.1
9;12;1950;14.4
10;12;1950;13.1
11;12;1950;13.7
12;12;1950;9.0
13;12;1950;11.7
14;12;1950;17.2
15;12;1950;16.6
16;12;1950;16.8
17;12;1950;14.3
18;12;1950;17.3
19;12;1950;20.3
20;12;1950;22.8
21;12;1950;19.6
22;12;1950;25.2
23;12;1950;6.3
24;12;1950;7.7
25;12;1950;12.3
26;12;1950;14.7
27;12;1950;17.3
28;12;1950;16.6
29;12;1950;21.8
30;12;1950;24.4
31;12;1950;18.8
1;1;1951;21.1
2;1;1951;20.7
3;1;1951;18.4
4;1;1951;9.9
5;1;1951;11.0
6;1;1951;18.6
7;1;1951;26.5
8;1;1951;27.0
9;1;1951;16.8
10;1;1951;10.5
11;1;1951;7.6
12;1;1951;10.9
13;1;1951;18.0
14;1;1951;17.1
15;1;1951;18.4
16;1;1951;22.5
17;1;1951;24.1
18;1;1951;27.2
19;1;1951;26.8
20;1;1951;25.3
21;1;1951;26.8
22;1;1951;21.5
23;1;1951;17.1
24;1;1951;14.2
25;1;1951;9.6
26;1;1951;15.6
27;1;1951;25.9
28;1;1951;21.7
29;1;1951;18.3
30;1;1951;24.3
31;1;1951;22.5
1;2;1951;19.8
2;2;1951;22.0
3;2;1951;19.8
4;2;1951;16.5
5;2;1951;19.6
6;2;1951;20.6
7;2;1951;20.9
8;2;1951;22.1
9;2;1951;20.6
10;2;1951;19.9
11;2;1951;21.0
12;2;1951;26.1
13;2;1951;20.6
14;2;1951;9.3
15;2;1951;13.5
16;2;1951;21.4
17;2;1951;18.2
18;2;1951;23.6
19;2;1951;24.6
20;2;1951;26.1
21;2;1951;24.5
22;2;1951;19.5
23;2;1951;16.7
24;2;1951;12.4
25;2;1951;17.7
26;2;1951;19.1
27;2;1951;11.2
28;2;1951;7.5
1;3;1951;12.3
2;3;1951;14.7
3;3;1951;22.6
4;3;1951;22.1
5;3;1951;17.9
6;3;1951;21.5
7;3;1951;23.7
8;3;1951;23.2
9;3;1951;9.7
10;3;1951;12.3
11;3;1951;13.0
12;3;1951;7.2
13;3;1951;11.7
14;3;1951;6.9
15;3;1951;11.2
16;3;1951;22.3
17;3;1951;16.2
18;3;1951;10.2
19;3;1951;17.0
20;3;1951;20.5
21;3;1951;20.8
22;3;1951;17.3
23;3;1951;13.1
24;3;1951;19.4
25;3;1951;19.9
26;3;1951;11.7
27;3;1951;14.5
28;3;1951;19.9
29;3;1951;20.6
30;3;1951;17.8
31;3;1951;21.9
1;4;1951;18.3
2;4;1951;20.1
3;4;1951;19.9
4;4;1951;20.4
5;4;1951;7.5
6;4;1951;11.8
7;4;1951;17.7
8;4;1951;17.6
9;4;1951;19.0
10;4;1951;20.1
11;4;1951;18.1
12;4;1951;14.5
13;4;1951;11.3
14;4;1951;15.6
15;4;1951;15.2
16;4;1951;19.0
17;4;1951;17.7
18;4;1951;17.9
19;4;1951;11.5
20;4;1951;8.4
21;4;1951;14.5
22;4;1951;13.7
23;4;1951;7.5
24;4;1951;11.4
25;4;1951;5.2
26;4;1951;8.0
27;4;1951;18.1
28;4;1951;17.6
29;4;1951;15.3
30;4;1951;15.1
1;5;1951;11.1
2;5;1951;16.0
3;5;1951;11.6
4;5;1951;7.0
5;5;1951;8.4
6;5;1951;13.1
7;5;1951;11.9
8;5;1951;11.3
9;5;1951;8.1
10;5;1951;9.6
11;5;1951;11.3
12;5;1951;15.6
13;5;1951;14.0
14;5;1951;5.8
15;5;1951;8.3
16;5;1951;7.7
17;5;1951;13.3
18;5;1951;14.9
19;5;1951;6.3
20;5;1951;7.8
21;5;1951;8.1
22;5;1951;5.2
23;5;1951;13.7
24;5;1951;8.7
25;5;1951;9.6
26;5;1951;10.0
27;5;1951;11.9
28;5;1951;11.8
29;5;1951;11.8
30;5;1951;4.4
31;5;1951;5.3
1;6;1951;5.4
2;6;1951;6.7
3;6;1951;10.6
4;6;1951;13.1
5;6;1951;14.5
6;6;1951;13.8
7;6;1951;13.1
8;6;1951;12.6
9;6;1951;14.8
10;6;1951;11.3
11;6;1951;4.6
12;6;1951;6.2
13;6;1951;6.4
14;6;1951;7.2
15;6;1951;9.9
16;6;1951;10.6
17;6;1951;15.4
18;6;1951;7.9
19;6;1951;14.9
20;6;1951;14.4
21;6;1951;8.0
22;6;1951;4.6
23;6;1951;5.7
24;6;1951;7.4
25;6;1951;10.3
26;6;1951;6.6
27;6;1951;4.2
28;6;1951;5.1
29;6;1951;5.6
30;6;1951;4.1
1;7;1951;7.0
2;7;1951;9.0
3;7;1951;13.1
4;7;1951;5.9
5;7;1951;5.2
6;7;1951;6.4
7;7;1951;4.2
8;7;1951;6.8
9;7;1951;10.7
10;7;1951;7.6
11;7;1951;9.1
12;7;1951;9.8
13;7;1951;9.4
14;7;1951;14.0
15;7;1951;13.1
16;7;1951;7.9
17;7;1951;8.6
18;7;1951;9.2
19;7;1951;11.6
20;7;1951;12.1
21;7;1951;11.3
22;7;1951;9.5
23;7;1951;13.4
24;7;1951;13.9
25;7;1951;14.2
26;7;1951;12.2
27;7;1951;12.0
28;7;1951;10.0
29;7;1951;13.4
30;7;1951;13.7
31;7;1951;16.5
1;8;1951;15.8
2;8;1951;9.3
3;8;1951;7.9
4;8;1951;13.2
5;8;1951;13.5
6;8;1951;11.1
7;8;1951;9.6
8;8;1951;10.3
9;8;1951;13.0
10;8;1951;11.6
11;8;1951;12.0
12;8;1951;17.9
13;8;1951;18.5
14;8;1951;17.6
15;8;1951;9.9
16;8;1951;4.4
17;8;1951;7.7
18;8;1951;7.7
19;8;1951;10.7
20;8;1951;9.2
21;8;1951;11.7
22;8;1951;15.5
23;8;1951;16.7
24;8;1951;13.8
25;8;1951;5.2
26;8;1951;5.2
27;8;1951;11.9
28;8;1951;10.1
29;8;1951;17.7
30;8;1951;16.4
31;8;1951;16.8
1;9;1951;17.9
2;9;1951;9.7
3;9;1951;19.3
4;9;1951;7.2
5;9;1951;12.6
6;9;1951;12.3
7;9;1951;10.1
8;9;1951;13.2
9;9;1951;10.9
10;9;1951;12.0
11;9;1951;18.5
12;9;1951;21.4
13;9;1951;15.1
14;9;1951;5.3
15;9;1951;9.6
16;9;1951;14.3
17;9;1951;11.6
18;9;1951;14.1
19;9;1951;6.8
20;9;1951;8.6
21;9;1951;9.6
22;9;1951;10.7
23;9;1951;13.4
24;9;1951;16.2
25;9;1951;14.1
26;9;1951;7.9
27;9;1951;10.0
28;9;1951;12.2
29;9;1951;14.3
30;9;1951;16.5
1;10;1951;16.3
2;10;1951;18.1
3;10;1951;21.2
4;10;1951;23.4
5;10;1951;20.8
6;10;1951;22.3
7;10;1951;22.1
8;10;1951;19.6
9;10;1951;8.8
10;10;1951;7.2
11;10;1951;4.1
12;10;1951;5.8
13;10;1951;13.3
14;10;1951;16.1
15;10;1951;16.2
16;10;1951;16.3
17;10;1951;13.1
18;10;1951;14.3
19;10;1951;14.9
20;10;1951;11.9
21;10;1951;14.4
22;10;1951;11.0
23;10;1951;18.9
24;10;1951;6.4
25;10;1951;5.8
26;10;1951;24.0
27;10;1951;18.9
28;10;1951;22.6
29;10;1951;8.1
30;10;1951;17.6
31;10;1951;13.1
1;11;1951;19.3
2;11;1951;7.3
3;11;1951;9.7
4;11;1951;11.2
5;11;1951;11.1
6;11;1951;14.0
7;11;1951;11.6
8;11;1951;14.7
9;11;1951;8.5
10;11;1951;15.3
11;11;1951;23.1
12;11;1951;20.4
13;11;1951;19.4
14;11;1951;23.5
15;11;1951;26.6
16;11;1951;26.2
17;11;1951;23.0
18;11;1951;14.2
19;11;1951;18.1
20;11;1951;15.7
21;11;1951;20.8
22;11;1951;20.6
23;11;1951;13.4
24;11;1951;14.3
25;11;1951;15.4
26;11;1951;15.0
27;11;1951;22.6
28;11;1951;27.9
29;11;1951;24.3
30;11;1951;10.9
1;12;1951;15.4
2;12;1951;8.6
3;12;1951;27.4
4;12;1951;28.7
5;12;1951;30.4
6;12;1951;24.4
7;12;1951;28.6
8;12;1951;24.9
9;12;1951;28.7
10;12;1951;24.5
11;12;1951;19.2
12;12;1951;16.4
13;12;1951;12.9
14;12;1951;13.1
15;12;1951;16.1
16;12;1951;13.9
17;12;1951;7.3
18;12;1951;23.9
19;12;1951;18.1
20;12;1951;18.2
21;12;1951;17.6
22;12;1951;19.9
23;12;1951;16.2
24;12;1951;23.8
25;12;1951;11.1
26;12;1951;6.4
27;12;1951;18.4
28;12;1951;18.6
29;12;1951;22.0
30;12;1951;24.0
31;12;1951;26.2
1;1;1952;21.0
2;1;1952;17.9
3;1;1952;22.5
4;1;1952;25.0
5;1;1952;29.5
6;1;1952;18.8
7;1;1952;13.7
8;1;1952;9.7
9;1;1952;18.6
10;1;1952;20.1
11;1;1952;17.1
12;1;1952;12.8
13;1;1952;19.2
14;1;1952;21.4
15;1;1952;23.0
16;1;1952;23.7
17;1;1952;23.0
18;1;1952;21.7
19;1;1952;22.2
20;1;1952;24.6
21;1;1952;20.3
22;1;1952;24.8
23;1;1952;27.0
24;1;1952;17.9
25;1;1952;19.5
26;1;1952;17.0
27;1;1952;21.6
28;1;1952;14.0
29;1;1952;6.7
30;1;1952;7.5
31;1;1952;6.8
1;2;1952;14.8
2;2;1952;9.0
3;2;1952;10.5
4;2;1952;12.9
5;2;1952;17.5
6;2;1952;14.4
7;2;1952;7.2
8;2;1952;17.9
9;2;1952;11.5
10;2;1952;9.5
11;2;1952;17.8
12;2;1952;19.6
13;2;1952;16.4
14;2;1952;23.2
15;2;1952;24.6
16;2;1952;23.2
17;2;1952;20.4
18;2;1952;15.5
19;2;1952;15.0
20;2;1952;14.9
21;2;1952;14.9
22;2;1952;19.8
23;2;1952;21.9
24;2;1952;14.9
25;2;1952;17.7
26;2;1952;21.7
27;2;1952;21.7
28;2;1952;25.0
